,File name,Name,text_clean,tag,nationality
1137,Max_Scheler.txt,Max Scheler,known work phenomenology ethic philosophical anthropology considered lifetime prominent scheler developed philosophical method edmund husserl founder phenomenology given school utopian ambition refounding human knowledge scheler nicknamed adam philosophical paradise josé ortega y gasset schelers death 1928 martin heidegger affirmed ortega y gasset century indebted scheler praised strongest philosophical force modern germany nay contemporary europe contemporary scheler important influence theology pope john paul ii wrote 1954 doctoral thesis evaluation possibility constructing christian ethic basis max scheler later wrote article schelers thanks john paul ii schelers influence student edith stein scheler exercised notable influence catholic thought day,"['known', 'work', 'century', 'philosophical', 'considered', 'founder', 'important', 'later', 'modern', 'wrote', 'thought', 'influence', 'christian', 'catholic', 'death', 'theology', 'prominent', 'contemporary', 'human', 'john', 'developed', 'europe', 'student']",german
1138,Max_Stirner.txt,Max Stirner,known professionally max stirner posthegelian dealing mainly hegelian notion social alienation selfconsciousness stirner seen forerunner nihilism existentialism psychoanalytic theory postmodernism individualist anarchism,"['known', 'social']",german
1139,Max_Weber.txt,Max Weber,sociologist historian jurist political economist regarded important theorist development modern western society idea profoundly influence social theory research despite recognized father sociology auguste comte karl marx émile durkheim weber saw sociologist historian,"['political', 'theory', 'social', 'important', 'modern', 'influence', 'development', 'regarded', 'sociologist', 'western', 'sociology']",german
1140,Meister_Eckhart.txt,Meister Eckhart,commonly known meister eckhartefnpronounced ipaˈmaɪ̯stɐ ˈɛkʰaʀt eckehart theologian mystic born near gotha landgraviate thuringia holy roman empireefnmeister master referring academic title magister theologia obtained paris,"['known', 'born', 'roman', 'academic', 'commonly']",german
1141,Melissus_of_Samos.txt,Melissus of Samos,member ancient school eleatic member included zeno parmenides little known life commander samian fleet samian war melissus’ contribution treatise systematic argument supporting eleatic like parmenides argued reality ungenerated indestructible indivisible changeless motionless addition sought reality wholly unlimited infinitely extended direction existence unlimited,"['known', 'school', 'member', 'contribution', 'ancient']",
1142,Menasseh_Ben_Israel.txt,Menasseh Ben Israel,better known hebrew menasseh ben israel menasheh ben yossef ben yisrael known hebrew acronym mby mbi portuguese rabbi kabbalist writer diplomat printer publisher founder hebrew printing press amsterdam 1626,"['known', 'founder']",portuguese
1143,Mencius.txt,Mencius,ji,[],
1144,Menyhért_Palágyi.txt,Menyhért Palágyi,hungarian mathematician physicist descent elder brother hungarian poet ludwig palágyi,"['poet', 'physicist']",hungarian
1145,Merab_Mamardashvili.txt,Merab Mamardashvili,georgian,[],georgian
1146,Michael_A._Smith_(philosopher).txt,Michael A. Smith (philosopher),australian teach princeton university taught previously university oxford monash university member program research school social science australian national university author number important book article moral 2013 elected fellow academy art science,"['university', 'school', 'author', 'social', 'important', 'member', 'moral', 'taught', 'research', 'academy', 'number', 'fellow']",australian
1147,Michael_Dummett.txt,Michael Dummett,academic described significant british century leading campaigner racial tolerance equality 1992 wykeham professor logic university oxford wrote history analytic notably interpreter frege original contribution particularly philosophy mathematics logic language metaphysics known work truth meaning implication debate realism antirealism term helped popularize devised quota borda proportional voting based borda count mathematical logic developed intermediate logic studied kurt gödel gödel–dummett logic,"['known', 'work', 'university', 'professor', 'century', 'history', 'british', 'wrote', 'language', 'logic', 'leading', 'academic', 'developed', 'described', 'significant', 'term', 'studied', 'analytic']",english
1148,Michael_Faraday.txt,Michael Faraday,scientist contributed study electromagnetism electrochemistry main discovery include principle underlying electromagnetic induction diamagnetism electrolysis,"['study', 'scientist']",english
1149,Michael_Frede.txt,Michael Frede,prominent scholar ancient described telegraph important adventurous scholar ancient recent time,"['scholar', 'important', 'ancient', 'prominent', 'described']",
1150,Michael_Hardt.txt,Michael Hardt,political literary theorist hardt best known book empire cowritten antonio negri praised slavoj žižek communist manifesto 21st century,"['known', 'political', 'book', 'best', 'literary']",american
1151,Michael_Löwy.txt,Michael Löwy,frenchbrazilian marxist sociologist emeritus research director social science cnrs lecture école de hautes études en science sociales author book karl marx che guevara liberation theology györgy lukács walter benjamin lucien goldmann franz kafka received cnrs silver medal 1994,"['author', 'social', 'marxist', 'research', 'sociologist', 'emeritus']",frenchbrazilian
1152,Michael_Oakeshott.txt,Michael Oakeshott,political theorist wrote history religion aesthetic education law,"['political', 'theorist', 'wrote']",english
1153,Michael_Polanyi.txt,Michael Polanyi,hungarianbritish polymath important theoretical contribution physical chemistry economics argued positivism supply false account knowing taken seriously undermines humanity highest achievement,['important'],
1154,Michael_Ruse.txt,Michael Ruse,britishborn canadian science specializes biology work relationship science religion creation–evolution controversy demarcation problem science ruse currently teach florida state university,"['science', 'state']",canadian
1155,Michael_Sandel.txt,Michael Sandel,political anne t robert m bass professor government theory harvard university law school course justice university course freely available online television viewed ten million people world including china sandel named influential foreign figure year 2011 known critique john rawls theory justice book liberalism limit justice,"['known', 'university', 'political', 'professor', 'theory', 'influential', 'figure', 'law', 'including', 'john']",american
1156,Michael_Tye_(philosopher).txt,Michael Tye (philosopher),british currently professor university texas austin significant contribution mind,"['university', 'professor', 'british', 'significant']",british
1157,Michael_Walzer.txt,Michael Walzer,prominent political theorist public intellectual professor emeritus institute advanced study princeton new jersey editor emeritus dissent intellectual magazine affiliated year undergraduate brandeis university written book essay wide range topics—many political ethics—including just unjust war nationalism ethnicity zionism economic justice social criticism radicalism tolerance political obligation contributing editor new republic date written 27 book published 300 article essay book review dissent new republic new york review book new yorker new york time harper philosophical political science journal,"['political', 'professor', 'science', 'book', 'philosophical', 'social', 'study', 'theorist', 'new', 'intellectual', 'published', 'prominent', 'written', 'public', 'emeritus']",american
1158,Michal_Sedziwój.txt,Michal Sedziwój,polish alchemist medical doctor pioneer chemistry developed way purification creation various acid metal chemical compound discovered air single substance contains lifegiving substance—later called oxygen—170 year scheele discovery element correctly identified food life gas given heating nitre substance central nitre central position sendivogius schema universe,"['called', 'developed', 'position']",polish
1159,Michel_Foucault.txt,Michel Foucault,399–419 1993 montaigne nietzsche sade,[],
1160,Michel_Henry.txt,Michel Henry,phenomenologist novelist wrote novel numerous philosophical work lectured university france belgium united state japan,"['philosophical', 'wrote', 'united']",french
1161,Michel_Onfray.txt,Michel Onfray,writer having hedonistic epicurean atheist world view highly prolific author having written 100 book mainly influenced thinker nietzsche epicurus cynic cyrenaic school materialism,"['writer', 'author', 'world', 'influenced', 'written']",cyrenaic
1162,Michel_Serres.txt,Michel Serres,theorist writer work explore theme science time death later incorporated prose,"['time', 'later', 'theorist']",french
1163,Michel_Villey.txt,Michel Villey,legal historian professor university strasbourg university paris born caen grandson émile boutroux institut michelvilley named honor,"['university', 'professor', 'born', 'legal']",french
